"bill_id","term","session","title","keywords","long_title","summary","commem"
"HB19-1329","2019_2020","2019-RS","Wholesale Sales Agricultural Fertilizer Tax Exempt","Fiscal Policy & Taxes","Concerning the sales and use tax treatment of certain wholesale sales related to the production of agricultural products.","Sales and use tax - wholesale sales - agricultural commodities - fertilizer and spray adjuvants. Wholesale sales are not subject to sales and use taxes. The act includes sales of fertilizer and spray adjuvants used in the production of agricultural commodities in the definition of ""wholesale sales"" for sales and use tax purposes.(Note: This summary applies to this bill as enacted.)",0
"HB19-1330","2019_2020","2019-RS","Exempt Hair Drying Services From Department Of Regulatory Agencies Regulation","Professions & Occupations","Concerning an exemption from regulation by the division of professions and occupations in the department of regulatory agencies for persons who provide hair drying services only.","The bill exempts from licensure by the director of the division of professions and occupations in the department of regulatory agencies a person who engages only in hair drying services, which services include drying, styling, arranging, curling, hot ironing, or cleansing hair. Portions of the bill make conforming amendments necessary to harmonize the bill with the title 12 recodification bill, House Bill 19-1172. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"HB19-1331","2019_2020","2019-RS","Remove Limitation On Evidence-based Practices Implementation For Capacity Resource Center Collaboration","Courts & Judicial
Crimes, Corrections, & Enforcement
State Government","Concerning removing the limit on the departments with which the evidence-based practices implementation for capacity resource center can collaborate.","Evidence-based practices implementation for capacity resource center - collaboration partners. In the division of criminal justice in the department of public safety there is the evidence-based practices implementation for capacity resource center (center). The center's role is to develop and sustain effective implementation frameworks to support the use of evidence-based practices for both juvenile and adult populations in the criminal justice system. Current law requires the center to collaborate with the department of public safety, the department of corrections, the department of human services, and the judicial department. The act removes the limit on the departments with which the center can collaborate.(Note: This summary applies to this bill as enacted.)",0
"HB19-1332","2019_2020","2019-RS","Telephone Users Disabilities Fund Talking Book Library","Education & School Finance (Pre & K-12)
Human Services
Telecommunications & Information Technology","Concerning the use of money in the Colorado telephone users with disabilities fund to provide talking book library services for certain persons with disabilities, and, in connection therewith, making an appropriation.","Telecommunications - assistance to customers with disabilities - talking book library - appropriation. The act authorizes the use of money in the Colorado telephone users with disabilities fund (fund) to support talking book library services for persons who are blind and physically disabled. $250,000 is appropriated from the fund to the department of regulatory agencies, which amount is reappropriated to the department of education for the Colorado talking book library. (Note: This summary applies to this bill as enacted.)",0
"HB19-1333","2019_2020","2019-RS","Cigarette Tobacco & Nicotine Products Tax","Education & School Finance (Pre & K-12)
Fiscal Policy & Taxes
Health Care & Health Insurance
Liquor, Tobacco, & Marijuana
State Revenue & Budget","Concerning the taxation of products that contain nicotine, and, in connection therewith, increasing the cigarette tax by eight and seventy-five one-hundredths cents per cigarette and the tobacco products tax by twenty-two percent of the manufacturer's list price; creating a tax on nicotine products that is equal to sixty-two percent of the manufacturer's list price; referring a ballot issue for prior voter approval for the new and increased taxes;       dedicating the new tax revenue for behavioral health services for children and youth, health care affordability and accessibility, the Colorado preschool program expansion and enhancement, and the newly created Colorado expanded learning opportunities program; and making an appropriation.","The bill refers a ballot issue to the voters at the November 2019 statewide election for the following tax increases: To increase the cigarette tax by 8.75 cents per cigarette; To increase the tobacco products tax by 22% of the manufacturer's list price; and To create a tax on nicotine products that is equal to 62% of the manufacturer's list price, which is the same total tax as the tax levied on tobacco products with the increase. If voters approve the tax, then the state will have the authority to impose these taxes and retain and spend the revenue as a voter-approved revenue change, and the remainder of the bill takes effect upon approval. The new nicotine products tax is modeled after the tobacco products tax. Nicotine products are products that contain nicotine and that are ingested into the body, which at this time is typically through vaping with an electronic cigarette. The excise tax is levied on the sale, use, consumption, handling, or distribution of all nicotine products in the state, and it is imposed on a distributor at the time the product is brought into the state, made here, or shipped or transported to retailers in the state. If a distributor fails to pay the tax, then any person or entity in possession of the nicotine products is liable for the tax. To be a distributor of nicotine products, a person must have a license. The license costs $10 per year and requires that the distributor must have a tax license and comply with all of the laws relating to the collection of the tax. Distributors are required to file quarterly returns, and the department of revenue (department) may require electronic fund transfers of the taxes paid. Licensees are required to maintain certain records, and retailers are likewise required to maintain records about nicotine products it purchases from a licensed distributor. The department may share the names and addresses of persons who purchased nicotine products for resale with the department of public health and environment and county and district public health agencies. To account for the increased taxes per cigarette, the discount percentage on cigarette stamps that a cigarette wholesaler may retain for its collection costs is reduced from 4% to .4% and the similar discount for a tobacco products distributor is reduced from 3.33% to 1.6%. A nicotine products distributor will be permitted to retain 1.1% of the taxes collected. In general, 50% of the revenue from the new nicotine products tax and the additional cigarette and tobacco products taxes (new tax revenue) is allocated for purposes related to health care, and 50% is allocated for preschool programs and expanded learning opportunities. Specifically, the new tax revenue is deposited in the old age pension fund and then credited to the general fund in accordance with the state constitution. The state treasurer is then required to transfer 50% of the new tax revenue from the general fund to the behavioral health and health care affordability and accessibility cash fund (behavioral health fund). The state treasurer is further required to transfer money in the behavioral health fund as follows: 19%, up to $30 million, to the tobacco education programs fund, which is primarily used for tobacco education, prevention, and cessation programs, which are expanded to include nicotine products; and 9.5%, up to $15 million, to offset the decreased revenue from the existing taxes that may result from the voter-approved rate increases, and of this amount, 73% is further allocated to the tobacco tax cash fund and 27% to the general fund. For fiscal years that begin prior to July 1, 2023, the general assembly is required to appropriate the remainder of the money in the behavioral health fund as follows: 66% to make health care more affordable and accessible; and 34% to improve the provision of behavioral health services for children and youth. Thereafter, the specific allocation no longer applies and the only limitation on appropriating for these 2 purposes is that each purpose must receive at least 20% of the fund remainder. The state treasurer is required to transfer the other 50% of the new tax revenue to the newly created preschool programs cash fund, from which money is appropriated to the department of education to improve the availability, affordability, and quality of voluntary early childhood education, and to the Colorado expanded learning opportunities cash fund, from which money is used for the Colorado expanded learning opportunities program. The allocation of the new tax revenue between the 2 funds is as follows: For the 2019-20 and 2020-21 fiscal years, 35% to the preschool programs cash fund and 15% to the Colorado expanded learning opportunities cash fund; For the 2021-22 fiscal year, 30% to the preschool programs cash fund and 20% to the Colorado expanded learning opportunities cash fund; and For the 2022-23 fiscal year and each fiscal year thereafter, 27.5% to the preschool programs cash fund and 22.5% to the Colorado expanded learning opportunities cash fund. The state auditor is required to annually conduct a financial audit of the use of the new tax revenue. The bill also creates the Colorado expanded learning opportunities program, which is established to allow eligible students to participate in out-of-school learning experiences. The Colorado expanded learning opportunities agency, which is an independent agency in the department of education, through an administering nonprofit, pays providers for eligible students to participate in such experiences. (Note: This summary applies to this bill as introduced.)",0
"HB19-1334","2019_2020","2019-RS","Ban Posting Images Of A Suicide","Crimes, Corrections, & Enforcement","Concerning a prohibition on disseminating an image of a suicide of a minor.","Prohibiting posting image of a minor committing suicide - class 3 misdemeanor - exceptions. The act prohibits a person from intentionally posting or distributing, through the use of social media or any website, or disseminating through other means, an image of a minor attempting suicide, dying by suicide, or having died by suicide, with the intent to harass, intimidate, or coerce any person, and the posting or distribution results in serious emotional distress to any person. It is a class 3 misdemeanor for the first person who posts, distributes, or disseminates the image, for all others it is a civil infraction with a $100 penalty. It is not an offense if the posting or distribution of the image is a fictional work or a documentary; related to a matter of public interest or public concern; related to the reporting of unlawful conduct; or is the lawful and common practices of law enforcement, criminal reporting, legal proceedings, or medical treatment. The act is known as ""Lil' Von Mercado's Law"".(Note: This summary applies to this bill as enacted.)",0
"HB19-1335","2019_2020","2019-RS","Juvenile Record Expungement Clean-up","Children & Domestic Matters
Courts & Judicial","Concerning expungement of juvenile records, and, in connection therewith, making clarifying changes to the expungement process and procedure and clarifying that juvenile record expungement applies to municipal courts.","Juvenile record expungement - clarifications - expunge diversion without filing a case - when expungement is triggered - class 2 and 3 misdemeanor sex offenses expungement - decide continued sex offender registration with expungement - who receives notice of expungement - municipal expungement. The act makes changes and clarifications to the juvenile record expungement provisions. The act clarifies which dismissals and alternative dispositions are eligible for automatic expungement. The act allows expungement of a diversion record without filing a case and allows a victim an opportunity to object. The act clarifies when a sentence is complete, which triggers the expungement process. Under current law, a class 1 misdemeanor sex offense can be expunged. The act allows class 2 and class 3 misdemeanor sex offenses to be expunged. The act requires the juvenile court to determine whether a juvenile who has his or her record expunged for a sex offense should have a continuing duty to register as a sex offender. The act clarifies to whom the notice of expungement needs to be sent so that only the agencies with the records receive the notice. The act makes clear that juvenile record expungement applies in municipal court by creating a new section for municipal court expungement. (Note: This summary applies to this bill as enacted.)",0
"SB19-0001","2019_2020","2019-RS","Expand Medication-assisted Treatment Pilot Program","Health Care & Health Insurance
Higher Education","Concerning the expansion of the medication-assisted treatment expansion pilot program, and, in connection therewith, shifting administration of the program from the college of nursing to the center for research into substance use disorder prevention, treatment, and recovery support strategies; expanding the counties that may participate in the program; extending the duration of the program; increasing the funding for the program; and making an appropriation.","Medication-assisted treatment expansion pilot program - extension - administration - additional counties to participate - funding increase - appropriation. In 2017, the general assembly enacted Senate Bill 17-074, concerning the creation of a pilot program in certain areas of the state experiencing high levels of opioid addiction to award grants to increase access to addiction treatment, which created a 2-year medication-assisted treatment (MAT) expansion pilot program, administered by the university of Colorado college of nursing, to expand access to medication-assisted treatment to opioid-dependent patients in Pueblo and Routt counties and directed the general assembly to appropriate $500,000 per year for the 2017-18 and 2018-19 fiscal years from the marijuana tax cash fund to the university of Colorado board of regents for allocation to the college of nursing to implement the pilot program. The 2017 act also scheduled the pilot program for repeal on June 30, 2020. The act: Expands the pilot program to the counties in the San Luis valley and 2 additional counties in which a need is demonstrated; Shifts responsibility to administer the pilot program from the college of nursing to the center for research into substance use disorder prevention, treatment, and recovery support strategies; Adds representatives from the San Luis valley and any other counties selected to participate in the pilot program and members from the boards of county commissioners from participating counties to the advisory board that assists in administering the program; Increases the annual appropriation for the pilot program to $2.5 million for the 2019-20 and 2020-21 fiscal years; and Extends the program an additional 2 years. The act appropriates $2.5 million from the marijuana tax cash fund to the department of higher education for use by the board of regents of the university of Colorado to allocate to the center for research into substance use disorder prevention, treatment, and recovery support strategies for the MAT expansion pilot program. (Note: This summary applies to this bill as enacted.)",0
"SB19-0002","2019_2020","2019-RS","Regulate Student Education Loan Servicers","Financial Services & Commerce","Concerning the regulation of student education loan servicers, and, in connection therewith, making an appropriation.","Student loan servicers - license requirement - regulation by assistant attorney general - appropriation. The act requires an entity that services a student education loan owned by a Colorado resident to be licensed by the administrator of the ""Uniform Consumer Credit Code"". ""Servicing"" means receiving a scheduled periodic payment from a student loan borrower, applying the payments of principal and interest with respect to the amounts received from a student loan borrower, and similar administrative services. The act specifies particular acts that are required of or prohibited by student loan servicers and the administrator's powers and duties. Violation of the licensing law is a deceptive trade practice. The act also creates a student loan ombudsperson to provide timely assistance to student loan borrowers. $115,273 is appropriated to the department of law from the general fund to implement the act. (Note: This summary applies to this bill as enacted.)",0
"SB19-0003","2019_2020","2019-RS","Educator Loan Forgiveness Program","Education & School Finance (Pre & K-12)
Higher Education","Concerning the educator loan forgiveness program to address educator shortages, and, in connection therewith, making an appropriation.","Educator loan forgiveness program - appropriation. The act makes changes to the teacher loan forgiveness program, renaming it the educator loan forgiveness program (program) and revising the eligibility criteria for the program. The program: Repays up to $5,000 of qualified educational loans for up to 5 years for teachers and other educators employed in qualified positions under the program; and Targets teachers and other educators employed in hard-to-fill positions due to geography or content area. The department of education (department) is required to annually identify the content shortage areas that qualify for the program. Subject to available appropriations, the Colorado commission on higher education (commission) shall approve up to 100 new participants in the program each year, and the act specifies the criteria the commission shall use to prioritize applicants, if necessary. The program includes the educator loan forgiveness fund, and the commission shall adopt policies that ensure that loan repayment is made only on qualified loans for educators in qualified positions. The commission shall prepare an annual report for the general assembly that includes information concerning the content shortage areas identified by the department and information concerning the program participants. The act extends the repeal date of the program to 2033. For the 2019-20 state fiscal year, the act appropriates $623,969 to the department of higher education for use by the Colorado commission on higher education. Of that amount, $123,969 is for administrative expenses, requiring 1.4 FTE, and $500,000 is for student loan repayments. (Note: This summary applies to this bill as enacted.)",0
"SB19-0004","2019_2020","2019-RS","Address High-cost Health Insurance Pilot Program","Health Care & Health Insurance
State Government","Concerning measures to address the high costs of health insurance in the state, and, in connection therewith, modifying the health care coverage cooperatives laws to include consumer protections and allow consumers to collectively negotiate rates directly with providers.","Health care cooperatives - consumer protections - consumers negotiating rates. The act modernizes laws authorizing health care cooperatives in the state to incorporate consumer protections such as coverage for preexisting conditions and to encourage consumers to help control health care costs by negotiating rates on a collective basis directly with providers. The act authorizes the commissioner of insurance to apply for a federal waiver as necessary to implement the act. (Note: This summary applies to this bill as enacted.)",0
"SB19-0005","2019_2020","2019-RS","Import Prescription Drugs From Canada","Public Health","Concerning wholesale importation of prescription pharmaceutical products from Canada for resale to Colorado residents, and, in connection therewith, making an appropriation.","Prescription drugs - Canadian prescription drug importation program - federal approval - eligible importers and suppliers - eligible prescription drugs - distribution requirements - reports - rules - appropriations. The act creates the ""Canadian Prescription Drug Importation Program"" (program) in the department of health care policy and financing (department). On or before September 1, 2020, the department shall submit a request to the United States secretary of health and human services for approval of the program. The department shall begin operating the program not later than 6 months after receiving such approval. The department may expend money for the purpose of requesting approval of the program, but the department cannot spend any other money to implement the program until the department receives approval of the program. Upon receiving approval of the program, the department shall contract with 1 or more vendors to provide services under the program. Each vendor, in consultation with the department and any other vendors, shall establish a wholesale prescription drug importation list (importation list) that identifies the prescription drugs that have the highest potential for cost savings to the state. Each vendor shall revise the list at least annually and at the direction of the department. The department shall review the importation list at least every 3 months to ensure that it continues to meet the requirements of the program. The department may direct a vendor to revise the list, as necessary. Each vendor shall: Identify, in consultation with the department, Canadian suppliers who are in full compliance with relevant Canadian federal and provincial laws and regulations and who have agreed to export prescription drugs identified on the importation list; Verify that such Canadian suppliers meet the requirements of the program and will export prescription drugs at prices that provide cost savings to the state; Contract with such eligible Canadian suppliers, or facilitate contracts between eligible importers and Canadian suppliers, to import prescription drugs under the program; Assist the department in developing and administering a distribution program within the program; Assist the department with the preparation of an annual report and provide any information requested by the department for the report; Ensure the safety and quality of drugs imported under the program; Maintain a list of all eligible importers that participate in the program; Ensure compliance with the federal ""Drug Quality and Security Act"" by all Canadian suppliers, eligible importers, distributors, and other participants in the program; Provide an annual financial audit of its operations to the department; Provide to the department quarterly financial reports specific to the program, which reports must include information concerning the performance of the vendor's subcontractors and vendors; Submit evidence of a surety bond in an amount of at least $25,000 with any bid or initial contract negotiation documents and maintain documentation of evidence of the surety bond with the department throughout the contract term; and Maintain the information and documentation submitted to the department for at least 7 years. The act imposes certain requirements for drugs that are imported under the program, and the act prohibits certain drugs from being imported under the program. The act states that the following entities are eligible importers under the program: A pharmacist or wholesaler employed by or under contract with a medicaid pharmacy, for dispensing to the pharmacy's medicaid recipients; A pharmacist or wholesaler employed by or under contract with the department of corrections, for dispensing to inmates in the custody of the department of corrections; Commercial plans, as defined by rules promulgated by the medical services board and as approved by the federal government; and A licensed Colorado pharmacist or wholesaler approved by the department. An eligible importer may import a prescription drug from a Canadian supplier if: The drug meets federal food and drug administration standards and is not a controlled substance, biological product, infused or intravenously injected drug, a drug that is inhaled during surgery, or a parenteral drug deemed a threat to public health; and Importing the drug is expected to generate cost savings and would not violate federal patent laws. The act requires the department to designate an office or division that must be a licensed pharmaceutical wholesaler or that shall contract with a licensed pharmaceutical wholesaler. The designated office shall: Set a maximum profit margin so that a wholesaler, distributor, pharmacy, or other licensed provider participating in the program maintains a profit margin that is no greater than the profit margin that the wholesaler, distributor, pharmacy, or other licensed provider would have earned on the equivalent nonimported drug; Exclude generic products if the importation of the products would violate United States patent laws applicable to United States-branded products; Comply with certain federal requirements concerning drug quality and security; and Determine a method for covering the administrative costs of the program. Each participating eligible importer and Canadian supplier shall submit to the vendor specified information about each drug to be acquired by the importer or to be supplied by the Canadian supplier under the program. The department shall immediately suspend the importation of a specific drug or the importation of drugs by a specific eligible importer if it discovers that any drug or activity is in violation of the act or any federal or state law or regulation. The department may revoke the suspension if, after conducting an investigation, it determines that the public is adequately protected from counterfeit or unsafe drugs being imported into this state. The executive director of the department shall promulgate rules as necessary for the administration of the program. The department shall approve a method of financing the administrative costs of the program, which method may include imposing a fee on each prescription pharmaceutical product sold through the program or any other appropriate method determined by the department to finance administrative costs. The department shall not require a fee in an amount that the department determines would significantly reduce consumer savings. On or before December 1, 2021, and on or before December 1 each year thereafter, the department shall submit a report to the governor, the president of the senate, and the speaker of the house of representatives concerning the operation of the program during the previous fiscal year. For the 2019-20 fiscal year, the act appropriates $1,041,802 to the department to implement the act, $134,719 of which is reappropriated to the department of law to provide legal services to the department. (Note: This summary applies to this bill as enacted.)",0
"SB19-0006","2019_2020","2019-RS","Electronic Sales And Use Tax Simplification System","Local Government","Concerning an electronic sales and use tax simplification system, and, in connection therewith, requiring the office of information technology to conduct a sourcing method for the development of the system and requiring the department of revenue to establish the implementation of the system for the acceptance of returns and processing of payments for the sales and use tax levied by the state and any local taxing jurisdictions, and making an appropriation.","Sales and use tax - sourcing method for development of electronic sales and use tax simplification system. The act requires the office of information technology (office) and the department of revenue (department), within existing resources, to conduct a sourcing method in accordance with the applicable provisions of the procurement code, and any applicable rules, for the development of an electronic sales and use tax simplification system (system). The act also requires the office and the department to involve stakeholders to develop the scope of work. The act requires the general assembly to make any necessary appropriations for the initial funding and ongoing maintenance of the system from any net sales tax revenues that are credited to the general fund. The act specifies that on and after the date the system is online the department is required to accept any returns and payments processed through the system for state sales and use tax and for any sales and use taxes that are collected by the department on behalf of any local taxing jurisdiction. The act specifies that it is the general assembly's intent that 3 local taxing jurisdictions with home rule charters voluntarily use the system when the system comes online. Additionally, the act states that it is the general assembly's intent that all local taxing jurisdictions with home rule charters voluntarily use the system within 3 years. (Note: This summary applies to this bill as enacted.)",0
"SB19-0007","2019_2020","2019-RS","Prevent Sexual Misconduct At Higher Ed Campuses","Higher Education","Concerning the prevention of sexual misconduct on higher education campuses.","Sexual misconduct - policies - training - reports - biennial summits - advisory committee. The act requires each institution of higher education (institution) to adopt, periodically review, and update a policy on sexual misconduct (policy). The act establishes minimum requirements for the policies, including reporting options, procedures for investigations and adjudications, and protections for involved persons. Institutions shall promote the policy by posting information on their websites and annually distributing the policy and information. Institutions are required to provide training on awareness and prevention of sexual misconduct, the policy, and resources available to discuss such misconduct. The act requires institutions to report to the department of higher education (department) on their policies and training, and the department shall post the reports on its website and report to the general assembly during its SMART Act hearing. The department shall host biennial summits on sexual misconduct on institution campuses to facilitate communication, share information, and hear from experts. The act identifies the membership of the planning committee for the summits. The planning committees shall report to specified committees of the general assembly on the summits. The act creates a sexual misconduct advisory committee to make recommendations to the general assembly and institutions on sexual misconduct policies at institutions following the promulgation of new federal rules by the federal department of education and annually thereafter. (Note: This summary applies to this bill as enacted.)",0
"SB19-0008","2019_2020","2019-RS","Substance Use Disorder Treatment In Criminal Justice System","Crimes, Corrections, & Enforcement
Health Care & Health Insurance","Concerning treatment of individuals with substance use disorders who come into contact with the criminal justice system, and, in connection therewith, making an appropriation.","Substance use disorders - alternatives to arrest and criminal charges for persons in need of substance use treatment - treatment in prisons and jails - record sealing - harm reduction program - appropriation. The act enacts policies related to the involvement of persons with substance use disorders in the criminal justice system. The Colorado commission on criminal and juvenile justice is required to study and make recommendations concerning: Alternatives to filing criminal charges against individuals with substance use disorders who have been arrested for drug-related offenses; Best practices for investigating unlawful opioid distribution in Colorado; and A process for automatically sealing criminal records for drug offense convictions. Jails that receive funding through the jail-based behavioral health services program must have a policy in place on or before January 1, 2020, that describes how medication-assisted treatment will be provided, when necessary, to individuals in the jail. The jail may enter into agreements with community agencies and organizations to assist in the development and administration of medication-assisted treatment. The department of corrections (DOC) is required to allow medication-assisted treatment to be provided to persons who were receiving treatment in a local jail prior to being transferred to the custody of the DOC. The DOC may enter into agreements with community agencies and organizations to assist in the development and administration of medication-assisted treatment. The act adds to an existing legislative declaration that the substance abuse trend and response task force should formulate a response to current and emerging substance abuse problems from the criminal justice, prevention, and treatment sectors that includes the use of drop-off treatment services, mobile and walk-in crisis centers, and withdrawal management programs as an alternative to entry into the criminal justice system for offenders of low-level drug offenses. The act creates a simplified process for sealing convictions for level 4 drug felonies, all drug misdemeanors, and any offense committed prior to October 1, 2013, that would have been a level 4 drug felony or drug misdemeanor if committed on or after October 1, 2013. A defendant may file a motion to seal records 3 years or more after final disposition of the criminal proceedings. Conviction records may be sealed only after a hearing and upon court order. This provision of the act is contingent upon House Bill 19-1275 being enacted and becoming law. The harm reduction grant program is established to reduce health risks associated with drug use and improve coordination between law enforcement agencies, public health agencies, and community-based organizations. Grants may be awarded to nonprofit organizations, public health agencies, and law enforcement agencies. The department of regulatory agencies shall review the grant program prior to its scheduled repeal in 2024. The following appropriations are made for the 2019-20 state fiscal year: $1,963,832 is appropriated from the general fund to the department of human services for use by the office of behavioral health; $492,750 is appropriated from the general fund to the department of corrections; $1,800,000 is appropriated from the marijuana tax cash fund to the harm reduction grant program, which the department of public health and environment is responsible for the accounting related to such appropriation; and $40,300 is appropriated from the general fund to the department of public safety for use by the division of criminal justice for administrative services.(Note: This summary applies to this bill as enacted.)",0
"SB19-0009","2019_2020","2019-RS","Financial Incentives For Rural Educators","Education & School Finance (Pre & K-12)","Concerning providing financial incentives for educators to work in rural areas.","Educators in rural areas - financial incentives. Before passage of the act, the department of higher education (department) annually awarded up to 40 stipends of not more than $2,800 to students enrolled in teacher preparation programs who agreed to teach in a rural school or rural school district. The act removes the limit on the number of stipends and increases the stipend amount to $4,000. Before the act, the department also annually awarded up to 60 stipends to educators in rural schools and rural school districts who were seeking certain certifications. The act removes the limit on the number of stipends. (Note: This summary applies to this bill as enacted.)",0
"SB19-0010","2019_2020","2019-RS","Professional Behavioral Health Services For Schools","Education & School Finance (Pre & K-12)","Concerning professional behavioral health services for schools, and, in connection therewith, making an appropriation.","Behavioral health care professional matching grant program - use of grant money - behavioral health care services - contracts with community providers - appropriation. The act allows money from the behavioral health care professional matching grant program to be used for behavioral health care services at recipient schools and specifies that grants may also fund behavioral health services contracts with community providers. Grant applicants must specify the extent to which the school has seen an increase in activities or experiences that affect students' mental well-being. The act requires the department of education to prioritize grant applications based on the school's need for additional health professionals and the extent to which the school will prioritize the use of grant money for staff training related to behavioral health supports. For the 2019-20 state fiscal year, the act appropriates $3,000,000 from the marijuana tax cash fund to the department of education for the behavioral health care professional matching grant program. (Note: This summary applies to this bill as enacted.)",0
"SB19-0011","2019_2020","2019-RS","Fermented Malt Beverage And Malt Liquor License","Liquor, Tobacco, & Marijuana","Concerning the conversion of certain fermented malt beverage licenses issued under the ""Colorado Beer Code"" to malt liquor licenses issued under the ""Colorado Liquor Code"".","Alcohol beverages - removal of dual licensing requirement - fermented malt beverage and malt liquor manufacturers, wholesalers, and importers. The act removes the dual licensing requirement for manufacturers, wholesalers, and importers under the ""Colorado Beer Code"" (beer code) and the ""Colorado Liquor Code"" (liquor code) by: Converting each manufacturer's license issued under the beer code to a manufacturer's license issued under the liquor code; Converting each wholesaler's license issued under the beer code to a wholesaler's beer license issued under the liquor code; Converting each nonresident manufacturer's license issued under the beer code to a nonresident manufacturer's license issued under the liquor code; Converting each importer's license issued under the beer code to a malt liquor importer's license issued under the liquor code; and Repealing the authority of the state licensing authority to issue new licenses under the beer code, except for licenses authorizing the retail sale of fermented malt beverages. The act specifies that it applies to conduct occurring on or after January 31, 2019. (Note: This summary applies to this bill as enacted.)",0
"SB19-0012","2019_2020","2019-RS","Use Of Mobile Electronic Devices While Driving","Transportation & Motor Vehicles","Concerning the use of mobile electronic devices while driving, and, in connection therewith, making an appropriation.","Current law prohibits the use of wireless telephones while driving for individuals who are younger than 18 years of age. The bill: Extends the prohibition to drivers of all ages; Extends the existing prohibition of the use of wireless telephones to include all mobile electronic devices; Establishes the penalties as $50 and 2 points for a first violation, $100 and 2 points for a second violation, $200 and 4 points for a third or subsequent violation, and $300 and 4 points if the violation involves text messaging; Creates an exception to the prohibition of the use of mobile electronic devices for adult drivers who use a mobile electronic device while a hands-free accessory is engaged; and Repeals a sentence enhancement for a violation that causes bodily injury or death. Appropriates $7,425 to the department of revenue to implement the bill. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB19-0013","2019_2020","2019-RS","Medical Marijuana Condition Opiates Prescribed For","Liquor, Tobacco, & Marijuana","Concerning the conditions for medical marijuana use for disabling medical conditions, and, in connection therewith, adding a condition for which a physician could prescribe an opioid to the list of disabling medical conditions for medical marijuana use.","Medical marijuana - disabling medical conditions - conditions for which a physician could prescribe an opioid. The act adds a condition for which a physician could prescribe an opioid to the list of disabling medical conditions that authorize a person to use medical marijuana for his or her condition. Under current law, a child under 18 years of age who wants to be added to the medical marijuana registry for a disabling medical condition must be diagnosed as having a disabling medical condition by 2 physicians, one of whom must be a board-certified pediatrician, a board-certified family physician, or a board-certified child and adolescent psychiatrist who attests that he or she is part of the patient's primary care provider team. The act removes the additional requirements on specific physicians to align with the constitutional provisions for a debilitating medical condition. The act states if the recommending physician is not the patient's primary care physician, the recommending physician shall review the records of a diagnosing physician or a licensed mental health provider acting within its scope of practice. The act limits a patient with a disabling medical condition who is under eighteen years of age to using medical marijuana only in a nonsmokeable form when using medical marijuana upon the grounds of the preschool or primary or secondary school in which the student is enrolled, or upon a school bus or at a school-sponsored event.(Note: This summary applies to this bill as enacted.)",0
"SB19-0014","2019_2020","2019-RS","Organized Retail Theft Prevention","Crimes, Corrections, & Enforcement","Concerning requirements that secondhand dealers record transactions involving store value cards.","Secondhand dealers - gift card transactions - record-keeping. The act requires secondhand dealers who purchase gift cards to keep a record of those purchases. Failure to record the purchases in an electronic database is a class 3 misdemeanor. The act requires pawnbrokers to record the identification number, retailer name, and value of each gift card sold. The act adds a gift card to the definition of a ""valuable article"", which triggers certain record-keeping requirements.(Note: This summary applies to this bill as enacted.)",0
"SB19-0015","2019_2020","2019-RS","Create Statewide Health Care Review Committee","General Assembly
Health Care & Health Insurance","Concerning the creation of the statewide health care review committee to study health care issues that affect Colorado residents throughout the state, and, in connection therewith, making an appropriation.","Statewide health care review committee - creation - membership - duties - appropriation. The act recreates the former health care task force, renamed as the statewide health care review committee, to study health care issues that affect Colorado residents. The committee consists of no more than 10 of the members from the house of representatives committees on health and insurance and public health care and human services and the senate committee on health and human services. The committee may hold 2 meetings during the interim between legislative sessions, each of which may be a field trip. $16,062 is appropriated from the general fund to the legislative department to implement the act. (Note: This summary applies to this bill as enacted.)",0
"SB19-0016","2019_2020","2019-RS","Severance Tax Operational Fund Distribution Methodology","Fiscal Policy & Taxes","Concerning the methodology to distribute money in the severance tax operational fund after core departmental programs are funded without changing the transfers to the natural resources and energy grant programs.","Severance tax operational fund - distribution - core departmental programs - natural resources and energy grant programs - reserve requirement - cap - transfer to the severance tax perpetual base fund. The act makes the following changes related to the distribution of the money in the severance tax operational fund (operational fund): Defines programs for the department of natural resources that are funded from the operational fund and that were known as ""tier-one programs"" as ""core departmental programs""; Defines transfers that are made after the core departmental programs and a reserve requirement are funded and were known as ""tier-two programs"" as ""transfers to the natural resources and energy grant programs""; Separates an existing reserve into 2 separate reserves, the core reserve and the grant program reserve, while maintaining the overall purpose of each reserve; Establishes a cap on the grant program reserve equal to the maximum transfers to the natural resources and energy grant programs required by law; Requires the state treasurer to make the transfers to the natural resources and energy grant programs on August 15 after a fiscal year and to base the transfers on actual revenue as opposed to estimated revenue; Permits money from the grant program reserve to be used for the transfers to the natural resources and energy grant programs; and If all of the appropriations and transfers have been made and both reserves are full, then requires the state treasurer to transfer any money remaining in the operational fund to the severance tax perpetual base fund.(Note: This summary applies to this bill as enacted.)",0
